timestamp,temperature,hour,day_of_year
2025-02-20 02:00:00,-0.4059042750329245,2.0,51
2025-02-20 02:15:00,-1.2705378513377514,2.25,51
2025-02-20 02:30:00,-2.361828545978369,2.5,51
2025-02-20 02:45:00,-3.2324616059030853,2.75,51
2025-02-20 03:00:00,-2.9899257750283064,3.0,51
2025-02-20 03:15:00,-2.063513104211083,3.25,51
2025-02-20 03:30:00,-3.0409078016443027,3.5,51
2025-02-20 03:45:00,-2.8498258813129294,3.75,51
2025-02-20 04:00:00,-2.5927464412217702,4.0,51
2025-02-20 04:15:00,-2.391909043184696,4.25,51
2025-02-20 04:30:00,-1.8890908725691071,4.5,51
2025-02-20 04:45:00,-1.8515570826591634,4.75,51
2025-02-20 05:00:00,-2.781062640881931,5.0,51
2025-02-20 05:15:00,-2.4774608326797125,5.25,51
2025-02-20 05:30:00,-1.6037284762447843,5.5,51
2025-02-20 05:45:00,-1.6664605024344619,5.75,51
2025-02-20 06:00:00,-2.1015203377903955,6.0,51
2025-02-20 06:15:00,-1.3501231963163511,6.25,51
2025-02-20 06:30:00,-1.55430135626332,6.5,51
2025-02-20 06:45:00,-1.531796490324218,6.75,51
2025-02-20 07:00:00,-0.7262973519355453,7.0,51
2025-02-20 07:15:00,-0.12147301521043455,7.25,51
2025-02-20 07:30:00,1.7322151351226958,7.5,51
2025-02-20 07:45:00,1.5780728566007978,7.75,51
2025-02-20 08:00:00,2.522796353019565,8.0,51
2025-02-20 08:15:00,2.0364237619319665,8.25,51
2025-02-20 08:30:00,3.6848127643423845,8.5,51
2025-02-20 08:45:00,4.806052608308003,8.75,51
2025-02-20 09:00:00,5.408962875941977,9.0,51
2025-02-20 09:15:00,4.522372172435783,9.25,51
2025-02-20 09:30:00,5.013169660494707,9.5,51
2025-02-20 09:45:00,4.6326540998602574,9.75,51
2025-02-20 10:00:00,5.283550851200928,10.0,51
2025-02-20 10:15:00,5.519542820511812,10.25,51
2025-02-20 10:30:00,5.516477380361358,10.5,51
2025-02-20 10:45:00,7.014424411773151,10.75,51
2025-02-20 11:00:00,6.496944817895509,11.0,51
2025-02-20 11:15:00,6.234935269854729,11.25,51
2025-02-20 11:30:00,6.869865562826114,11.5,51
2025-02-20 11:45:00,6.557871724429548,11.75,51
2025-02-20 12:00:00,6.291561835595523,12.0,51
2025-02-20 12:15:00,7.076092175379625,12.25,51
2025-02-20 12:30:00,7.812899878902616,12.5,51
2025-02-20 12:45:00,9.23703221572774,12.75,51
2025-02-20 13:00:00,9.659633414890873,13.0,51
2025-02-20 13:15:00,10.381585315478368,13.25,51
2025-02-20 13:30:00,10.334056537554321,13.5,51
2025-02-20 13:45:00,10.094429919011496,13.75,51
2025-02-20 14:00:00,10.1490941161254,14.0,51
2025-02-20 14:15:00,9.68526840903969,14.25,51
2025-02-20 14:30:00,10.423900085029599,14.5,51
2025-02-20 14:45:00,9.748173430239605,14.75,51
2025-02-20 15:00:00,10.210080770098976,15.0,51
2025-02-20 15:15:00,11.528742852604454,15.25,51
2025-02-20 15:30:00,11.2653043659175,15.5,51
2025-02-20 15:45:00,11.951604438764662,15.75,51
2025-02-20 16:00:00,11.952606844253847,16.0,51
2025-02-20 16:15:00,11.73642975733247,16.25,51
2025-02-20 16:30:00,12.042676912313237,16.5,51
2025-02-20 16:45:00,12.197738277106232,16.75,51
2025-02-20 17:00:00,12.21222193966085,17.0,51
2025-02-20 17:15:00,11.869438459758369,17.25,51
2025-02-20 17:30:00,11.025572524539314,17.5,51
2025-02-20 17:45:00,11.852960316930478,17.75,51
2025-02-20 18:00:00,11.652423155114093,18.0,51
2025-02-20 18:15:00,11.828504826253507,18.25,51
2025-02-20 18:30:00,12.877679747718929,18.5,51
2025-02-20 18:45:00,13.061776081689072,18.75,51
2025-02-20 19:00:00,11.785547271074876,19.0,51
2025-02-20 19:15:00,10.505979947983267,19.25,51
2025-02-20 19:30:00,11.455629602596838,19.5,51
2025-02-20 19:45:00,9.758445814645844,19.75,51
2025-02-20 20:00:00,8.784995956444757,20.0,51
2025-02-20 20:15:00,8.823701536110194,20.25,51
2025-02-20 20:30:00,8.576609685527288,20.5,51
2025-02-20 20:45:00,7.085452856287382,20.75,51
2025-02-20 21:00:00,6.754659085625792,21.0,51
2025-02-20 21:15:00,7.754863055354432,21.25,51
2025-02-20 21:30:00,6.662185481396634,21.5,51
2025-02-20 21:45:00,5.131354174762613,21.75,51
2025-02-20 22:00:00,4.298064533040846,22.0,51
2025-02-20 22:15:00,4.032438591136618,22.25,51
2025-02-20 22:30:00,3.397604628292277,22.5,51
2025-02-20 22:45:00,3.7868322943444017,22.75,51
2025-02-20 23:00:00,4.247909590910465,23.0,51
2025-02-20 23:15:00,4.819558724807682,23.25,51
2025-02-20 23:30:00,5.0639327800127365,23.5,51
2025-02-20 23:45:00,4.457029400234407,23.75,51
2025-02-21 00:00:00,3.663737089943031,0.0,52
2025-02-21 00:15:00,3.3233215521656123,0.25,52
2025-02-21 00:30:00,3.6847223819712474,0.5,52
2025-02-21 00:45:00,2.6949882901203432,0.75,52
2025-02-21 01:00:00,2.5899059303116196,1.0,52
2025-02-21 01:15:00,2.9895583221585738,1.25,52
2025-02-21 01:30:00,3.4494265866691043,1.5,52
2025-02-21 01:45:00,3.535504969268817,1.75,52
2025-02-21 02:00:00,2.4241677257377616,2.0,52
2025-02-21 02:15:00,1.969459418695045,2.25,52
2025-02-21 02:30:00,1.6493636926216153,2.5,52
2025-02-21 02:45:00,0.09682103605326797,2.75,52
2025-02-21 03:00:00,-0.6712261226515791,3.0,52
2025-02-21 03:15:00,0.231868475244559,3.25,52
2025-02-21 03:30:00,-0.20501787046039688,3.5,52
2025-02-21 03:45:00,-1.3320362487046207,3.75,52
2025-02-21 04:00:00,-1.0065799652444274,4.0,52
2025-02-21 04:15:00,-0.1939457298724192,4.25,52
2025-02-21 04:30:00,-1.4638440181030306,4.5,52
2025-02-21 04:45:00,-1.5473892093707722,4.75,52
2025-02-21 05:00:00,-2.0962137316479668,5.0,52
2025-02-21 05:15:00,-2.5501900337641628,5.25,52
2025-02-21 05:30:00,-3.0782321768743732,5.5,52
2025-02-21 05:45:00,-2.70725025742816,5.75,52
2025-02-21 06:00:00,-2.5664550523843523,6.0,52
2025-02-21 06:15:00,-1.3755510373402204,6.25,52
2025-02-21 06:30:00,-1.9285033046077134,6.5,52
2025-02-21 06:45:00,-0.6450120176542145,6.75,52
2025-02-21 07:00:00,-0.4389582335058036,7.0,52
2025-02-21 07:15:00,-0.16644855995563995,7.25,52
2025-02-21 07:30:00,-0.5337503275859682,7.5,52
2025-02-21 07:45:00,0.007387251042940024,7.75,52
2025-02-21 08:00:00,1.2128700984144993,8.0,52
2025-02-21 08:15:00,0.7890347790166861,8.25,52
2025-02-21 08:30:00,1.8144724573084514,8.5,52
2025-02-21 08:45:00,1.5359454784137188,8.75,52
2025-02-21 09:00:00,1.4498846146483042,9.0,52
2025-02-21 09:15:00,1.8901138860329003,9.25,52
2025-02-21 09:30:00,2.113929666421238,9.5,52
2025-02-21 09:45:00,2.296687213662691,9.75,52
2025-02-21 10:00:00,2.54616684358785,10.0,52
2025-02-21 10:15:00,4.225216293523484,10.25,52
2025-02-21 10:30:00,4.524191970824354,10.5,52
2025-02-21 10:45:00,3.9455903905112923,10.75,52
2025-02-21 11:00:00,3.3142126123162603,11.0,52
2025-02-21 11:15:00,3.3721638394626305,11.25,52
2025-02-21 11:30:00,4.966798335438344,11.5,52
2025-02-21 11:45:00,6.9595713400387655,11.75,52
2025-02-21 12:00:00,7.7230621749016874,12.0,52
2025-02-21 12:15:00,6.929568033584699,12.25,52
2025-02-21 12:30:00,6.385883654233771,12.5,52
2025-02-21 12:45:00,5.686390685112618,12.75,52
2025-02-21 13:00:00,5.213241453187529,13.0,52
2025-02-21 13:15:00,3.723578922590332,13.25,52
2025-02-21 13:30:00,4.377540025802089,13.5,52
2025-02-21 13:45:00,4.164081459318338,13.75,52
2025-02-21 14:00:00,5.691577781257536,14.0,52
2025-02-21 14:15:00,6.119234543161306,14.25,52
2025-02-21 14:30:00,6.736483140451921,14.5,52
2025-02-21 14:45:00,5.5404657668990165,14.75,52
2025-02-21 15:00:00,5.305214076567775,15.0,52
2025-02-21 15:15:00,4.568168345111477,15.25,52
2025-02-21 15:30:00,3.5560099096498115,15.5,52
2025-02-21 15:45:00,4.13611570688642,15.75,52
2025-02-21 16:00:00,4.310046073386338,16.0,52
2025-02-21 16:15:00,3.3303509734241037,16.25,52
2025-02-21 16:30:00,4.382759422435601,16.5,52
2025-02-21 16:45:00,4.879021279840762,16.75,52
2025-02-21 17:00:00,4.451361346272206,17.0,52
2025-02-21 17:15:00,4.863610735053282,17.25,52
2025-02-21 17:30:00,4.958114065180347,17.5,52
2025-02-21 17:45:00,4.486799136661416,17.75,52
2025-02-21 18:00:00,3.936869205193581,18.0,52
2025-02-21 18:15:00,4.3984033291738776,18.25,52
2025-02-21 18:30:00,4.547280842088723,18.5,52
2025-02-21 18:45:00,3.3897463271946613,18.75,52
2025-02-21 19:00:00,3.8554877169531165,19.0,52
2025-02-21 19:15:00,2.8601551735265227,19.25,52
2025-02-21 19:30:00,2.3989761845398805,19.5,52
2025-02-21 19:45:00,2.9069580465481457,19.75,52
2025-02-21 20:00:00,2.668830647620899,20.0,52
2025-02-21 20:15:00,3.160039297743098,20.25,52
2025-02-21 20:30:00,4.32013434008658,20.5,52
2025-02-21 20:45:00,3.558233544158574,20.75,52
2025-02-21 21:00:00,3.754313513519095,21.0,52
2025-02-21 21:15:00,4.104969348429233,21.25,52
2025-02-21 21:30:00,4.68533699953217,21.5,52
2025-02-21 21:45:00,4.440445415767881,21.75,52
2025-02-21 22:00:00,3.4723688206698062,22.0,52
2025-02-21 22:15:00,2.093525023016938,22.25,52
2025-02-21 22:30:00,2.36173752934927,22.5,52
2025-02-21 22:45:00,2.8034180005531866,22.75,52
2025-02-21 23:00:00,3.1932116663979,23.0,52
2025-02-21 23:15:00,3.3250558682228553,23.25,52
2025-02-21 23:30:00,2.251313423694351,23.5,52
2025-02-21 23:45:00,2.6218023265390835,23.75,52
2025-02-22 00:00:00,0.96468375765917,0.0,53
2025-02-22 00:15:00,1.2695699423495366,0.25,53
2025-02-22 00:30:00,0.27222776793336256,0.5,53
2025-02-22 00:45:00,-0.7204053959639304,0.75,53
2025-02-22 01:00:00,-1.8696024875321724,1.0,53
2025-02-22 01:15:00,-3.2674494505485154,1.25,53
2025-02-22 01:30:00,-2.649911738519007,1.5,53
2025-02-22 01:45:00,-3.6452431181973073,1.75,53
2025-02-22 02:00:00,-3.413282127310095,2.0,53
2025-02-22 02:15:00,-2.3502734149263516,2.25,53
2025-02-22 02:30:00,-3.1845490073852063,2.5,53
2025-02-22 02:45:00,-2.721241845641988,2.75,53
2025-02-22 03:00:00,-3.5086448262012917,3.0,53
2025-02-22 03:15:00,-3.841825890726526,3.25,53
2025-02-22 03:30:00,-4.435604729210832,3.5,53
2025-02-22 03:45:00,-4.819865971989595,3.75,53
2025-02-22 04:00:00,-4.214834690294684,4.0,53
2025-02-22 04:15:00,-3.9912527872276327,4.25,53
2025-02-22 04:30:00,-4.804756781622949,4.5,53
2025-02-22 04:45:00,-5.0,4.75,53
2025-02-22 05:00:00,-4.275593160466524,5.0,53
2025-02-22 05:15:00,-5.0,5.25,53
2025-02-22 05:30:00,-3.8337332250463225,5.5,53
2025-02-22 05:45:00,-4.138915180825633,5.75,53
2025-02-22 06:00:00,-3.8202445889918106,6.0,53
2025-02-22 06:15:00,-3.3764446930499328,6.25,53
2025-02-22 06:30:00,-3.42581726156947,6.5,53
2025-02-22 06:45:00,-2.718570213350558,6.75,53
2025-02-22 07:00:00,-2.590953513964188,7.0,53
2025-02-22 07:15:00,-2.892454503293729,7.25,53
2025-02-22 07:30:00,-3.100590459131206,7.5,53
2025-02-22 07:45:00,-2.9498664920683315,7.75,53
2025-02-22 08:00:00,-1.4441039909990412,8.0,53
2025-02-22 08:15:00,-1.0956070421330901,8.25,53
2025-02-22 08:30:00,-1.1862330933836818,8.5,53
2025-02-22 08:45:00,-1.6845353312798244,8.75,53
2025-02-22 09:00:00,-1.30965148511644,9.0,53
2025-02-22 09:15:00,-1.2862297021067035,9.25,53
2025-02-22 09:30:00,-2.411787416101827,9.5,53
2025-02-22 09:45:00,-1.5618324292684198,9.75,53
2025-02-22 10:00:00,-0.5579866852207296,10.0,53
2025-02-22 10:15:00,0.23861149317142738,10.25,53
2025-02-22 10:30:00,1.9169364692398503,10.5,53
2025-02-22 10:45:00,2.527782801977393,10.75,53
2025-02-22 11:00:00,2.6168193682894634,11.0,53
2025-02-22 11:15:00,3.312578626192254,11.25,53
2025-02-22 11:30:00,4.174795155171915,11.5,53
2025-02-22 11:45:00,4.356063227301095,11.75,53
2025-02-22 12:00:00,4.783669110814782,12.0,53
2025-02-22 12:15:00,4.9264886884875025,12.25,53
2025-02-22 12:30:00,6.1076036463753045,12.5,53
2025-02-22 12:45:00,7.161105618833304,12.75,53
2025-02-22 13:00:00,7.106605613640818,13.0,53
2025-02-22 13:15:00,6.664262441344607,13.25,53
2025-02-22 13:30:00,6.721282439248423,13.5,53
2025-02-22 13:45:00,5.678644380321748,13.75,53
2025-02-22 14:00:00,6.381577240627956,14.0,53
2025-02-22 14:15:00,7.122818158902708,14.25,53
2025-02-22 14:30:00,6.477136634733729,14.5,53
2025-02-22 14:45:00,7.166329979666252,14.75,53
2025-02-22 15:00:00,7.059864136134594,15.0,53
2025-02-22 15:15:00,8.421233625588942,15.25,53
2025-02-22 15:30:00,10.029815569437561,15.5,53
2025-02-22 15:45:00,9.738306696831708,15.75,53
2025-02-22 16:00:00,8.537004484404095,16.0,53
2025-02-22 16:15:00,9.338234384395523,16.25,53
2025-02-22 16:30:00,10.429103424894372,16.5,53
2025-02-22 16:45:00,10.751768330750044,16.75,53
2025-02-22 17:00:00,10.515962599733268,17.0,53
2025-02-22 17:15:00,11.035320077858774,17.25,53
2025-02-22 17:30:00,9.925938274672067,17.5,53
2025-02-22 17:45:00,10.416334860536644,17.75,53
2025-02-22 18:00:00,9.594622226680642,18.0,53
2025-02-22 18:15:00,9.154877849105548,18.25,53
2025-02-22 18:30:00,9.75874970692973,18.5,53
2025-02-22 18:45:00,10.288673862187519,18.75,53
2025-02-22 19:00:00,9.780301892992345,19.0,53
2025-02-22 19:15:00,8.931879022832604,19.25,53
2025-02-22 19:30:00,8.65004482103746,19.5,53
2025-02-22 19:45:00,7.6431150225616165,19.75,53
2025-02-22 20:00:00,8.135922557675505,20.0,53
2025-02-22 20:15:00,7.266788116762234,20.25,53
2025-02-22 20:30:00,6.184150667015002,20.5,53
2025-02-22 20:45:00,6.457686641510897,20.75,53
2025-02-22 21:00:00,6.3368126839512104,21.0,53
2025-02-22 21:15:00,5.531749667662302,21.25,53
2025-02-22 21:30:00,4.796854355897363,21.5,53
2025-02-22 21:45:00,4.30921776441839,21.75,53
2025-02-22 22:00:00,3.350643765681946,22.0,53
2025-02-22 22:15:00,3.182716555631925,22.25,53
2025-02-22 22:30:00,2.7471269106156657,22.5,53
2025-02-22 22:45:00,1.3154218111418887,22.75,53
2025-02-22 23:00:00,0.802613299944611,23.0,53
2025-02-22 23:15:00,1.5979638360976653,23.25,53
2025-02-22 23:30:00,0.6968034460189496,23.5,53
2025-02-22 23:45:00,0.07147192826029913,23.75,53
2025-02-23 00:00:00,-0.3935627578232006,0.0,54
2025-02-23 00:15:00,-0.6328884583303729,0.25,54
2025-02-23 00:30:00,-1.753129257500257,0.5,54
2025-02-23 00:45:00,-2.400174515373874,0.75,54
2025-02-23 01:00:00,-2.5985218357359403,1.0,54
2025-02-23 01:15:00,-2.215857670059946,1.25,54
2025-02-23 01:30:00,-1.9293639971849503,1.5,54
2025-02-23 01:45:00,-1.8338629507823354,1.75,54
2025-02-23 02:00:00,-1.7329138509527875,2.0,54
2025-02-23 02:15:00,-2.4831655139994147,2.25,54
2025-02-23 02:30:00,-3.849893222620214,2.5,54
2025-02-23 02:45:00,-4.784485783202561,2.75,54
2025-02-23 03:00:00,-4.42307799487619,3.0,54
2025-02-23 03:15:00,-3.9829837869375933,3.25,54
2025-02-23 03:30:00,-4.5680955856184955,3.5,54
2025-02-23 03:45:00,-3.2527680091890807,3.75,54
2025-02-23 04:00:00,-2.011073699356018,4.0,54
2025-02-23 04:15:00,-2.566702993778004,4.25,54
2025-02-23 04:30:00,-2.4076019558953154,4.5,54
2025-02-23 04:45:00,-1.5495684310234743,4.75,54
2025-02-23 05:00:00,-0.4246065377654802,5.0,54
2025-02-23 05:15:00,-0.22129356466580852,5.25,54
2025-02-23 05:30:00,-0.5053672392218849,5.5,54
2025-02-23 05:45:00,-0.007269113192033272,5.75,54
2025-02-23 06:00:00,0.4351948302119317,6.0,54
2025-02-23 06:15:00,1.7255997852040683,6.25,54
2025-02-23 06:30:00,2.3050481571414445,6.5,54
2025-02-23 06:45:00,2.687623128902477,6.75,54
2025-02-23 07:00:00,2.6974252077458503,7.0,54
2025-02-23 07:15:00,3.1296457803401543,7.25,54
2025-02-23 07:30:00,1.6740234234262377,7.5,54
2025-02-23 07:45:00,2.0086254984589136,7.75,54
2025-02-23 08:00:00,2.612798575797557,8.0,54
2025-02-23 08:15:00,1.6329366847033204,8.25,54
2025-02-23 08:30:00,1.1064450271999617,8.5,54
2025-02-23 08:45:00,0.04345717800269844,8.75,54
2025-02-23 09:00:00,0.7436636153896794,9.0,54
2025-02-23 09:15:00,1.6256503355061138,9.25,54
2025-02-23 09:30:00,0.9107442071918777,9.5,54
2025-02-23 09:45:00,1.0287654891768245,9.75,54
2025-02-23 10:00:00,0.6674191542728325,10.0,54
2025-02-23 10:15:00,1.4236580272828527,10.25,54
2025-02-23 10:30:00,1.0905908683654926,10.5,54
2025-02-23 10:45:00,0.8385847391391548,10.75,54
2025-02-23 11:00:00,1.5244767842113922,11.0,54
2025-02-23 11:15:00,3.52123721616175,11.25,54
2025-02-23 11:30:00,3.2266013380068848,11.5,54
2025-02-23 11:45:00,3.0485383969867854,11.75,54
2025-02-23 12:00:00,3.1473442021570253,12.0,54
2025-02-23 12:15:00,3.865066332290647,12.25,54
2025-02-23 12:30:00,4.269782870933016,12.5,54
2025-02-23 12:45:00,4.071931569729905,12.75,54
2025-02-23 13:00:00,4.013856655358389,13.0,54
2025-02-23 13:15:00,3.889807127046386,13.25,54
2025-02-23 13:30:00,3.3853032919772774,13.5,54
2025-02-23 13:45:00,4.369441807607849,13.75,54
2025-02-23 14:00:00,4.339651777748298,14.0,54
2025-02-23 14:15:00,4.923135411050098,14.25,54
2025-02-23 14:30:00,4.673830957010342,14.5,54
2025-02-23 14:45:00,4.935554053961033,14.75,54
2025-02-23 15:00:00,5.84711841985012,15.0,54
2025-02-23 15:15:00,6.988343344955981,15.25,54
2025-02-23 15:30:00,7.698173887283077,15.5,54
2025-02-23 15:45:00,7.04797198164018,15.75,54
2025-02-23 16:00:00,6.023292636203932,16.0,54
2025-02-23 16:15:00,6.038822371652037,16.25,54
2025-02-23 16:30:00,6.404885781187602,16.5,54
2025-02-23 16:45:00,7.584186719665539,16.75,54
2025-02-23 17:00:00,7.427902909389565,17.0,54
2025-02-23 17:15:00,7.87767377819222,17.25,54
2025-02-23 17:30:00,7.924871907354679,17.5,54
2025-02-23 17:45:00,6.898454601155239,17.75,54
2025-02-23 18:00:00,7.207530682462699,18.0,54
2025-02-23 18:15:00,6.937038437370388,18.25,54
2025-02-23 18:30:00,7.356905577396132,18.5,54
2025-02-23 18:45:00,6.168596547130653,18.75,54
2025-02-23 19:00:00,6.551202575260316,19.0,54
2025-02-23 19:15:00,6.234981874176176,19.25,54
2025-02-23 19:30:00,5.641913031674518,19.5,54
2025-02-23 19:45:00,6.516964906251133,19.75,54
2025-02-23 20:00:00,6.802623331331514,20.0,54
2025-02-23 20:15:00,7.040526549170662,20.25,54
2025-02-23 20:30:00,6.589647255218063,20.5,54
2025-02-23 20:45:00,5.425097128791947,20.75,54
2025-02-23 21:00:00,4.21412531389139,21.0,54
2025-02-23 21:15:00,3.717400069911981,21.25,54
2025-02-23 21:30:00,2.4847350898781198,21.5,54
2025-02-23 21:45:00,1.9412278063238468,21.75,54
2025-02-23 22:00:00,1.7108662219555497,22.0,54
2025-02-23 22:15:00,1.2650645820738378,22.25,54
2025-02-23 22:30:00,1.2130055837372933,22.5,54
2025-02-23 22:45:00,-0.5906136598386711,22.75,54
2025-02-23 23:00:00,-0.15398737584907307,23.0,54
2025-02-23 23:15:00,-0.3854557866142503,23.25,54
2025-02-23 23:30:00,-0.1279731647156619,23.5,54
2025-02-23 23:45:00,-0.5482613686847666,23.75,54
2025-02-24 00:00:00,-0.7930451566867247,0.0,55
2025-02-24 00:15:00,-1.7067360019308708,0.25,55
2025-02-24 00:30:00,-1.6298366383989378,0.5,55
2025-02-24 00:45:00,-2.225125287170672,0.75,55
2025-02-24 01:00:00,-2.1125511520799676,1.0,55
2025-02-24 01:15:00,-1.5771960325904564,1.25,55
2025-02-24 01:30:00,-1.5531561506446603,1.5,55
2025-02-24 01:45:00,-0.26570773615671595,1.75,55
2025-02-24 02:00:00,-0.1145628265951053,2.0,55
2025-02-24 02:15:00,-0.29374897384734533,2.25,55
2025-02-24 02:30:00,-0.2773100251027636,2.5,55
2025-02-24 02:45:00,-0.270788971146281,2.75,55
2025-02-24 03:00:00,0.0719696137931165,3.0,55
2025-02-24 03:15:00,-0.44693589567536474,3.25,55
2025-02-24 03:30:00,-0.2712756411256989,3.5,55
2025-02-24 03:45:00,-0.9814528109997099,3.75,55
2025-02-24 04:00:00,-0.8905952821040395,4.0,55
2025-02-24 04:15:00,-0.42638772135932734,4.25,55
2025-02-24 04:30:00,0.18576993636244743,4.5,55
2025-02-24 04:45:00,-0.08816785973708485,4.75,55
2025-02-24 05:00:00,0.7735100059940394,5.0,55
2025-02-24 05:15:00,0.6161255609952994,5.25,55
2025-02-24 05:30:00,-0.20051344439994678,5.5,55
2025-02-24 05:45:00,-0.03513512493290749,5.75,55
2025-02-24 06:00:00,0.5727434290978968,6.0,55
2025-02-24 06:15:00,0.16916718853870805,6.25,55
2025-02-24 06:30:00,-0.6587095945396683,6.5,55
2025-02-24 06:45:00,-0.4683285362389495,6.75,55
2025-02-24 07:00:00,-0.33926100335556547,7.0,55
2025-02-24 07:15:00,-0.6741823820726622,7.25,55
2025-02-24 07:30:00,0.5130358752885364,7.5,55
2025-02-24 07:45:00,1.3001497728674218,7.75,55
2025-02-24 08:00:00,2.200812997625962,8.0,55
2025-02-24 08:15:00,1.4696628188255136,8.25,55
2025-02-24 08:30:00,1.4976458864267375,8.5,55
2025-02-24 08:45:00,1.4029029509045858,8.75,55
2025-02-24 09:00:00,1.4060779689529364,9.0,55
2025-02-24 09:15:00,2.4044268874574057,9.25,55
2025-02-24 09:30:00,2.2563955858176397,9.5,55
2025-02-24 09:45:00,2.079071222352466,9.75,55
2025-02-24 10:00:00,3.096461682736933,10.0,55
2025-02-24 10:15:00,4.612756178166851,10.25,55
2025-02-24 10:30:00,5.718845590495778,10.5,55
2025-02-24 10:45:00,5.236397874712766,10.75,55
2025-02-24 11:00:00,3.9932873138912344,11.0,55
2025-02-24 11:15:00,3.7057824341719225,11.25,55
2025-02-24 11:30:00,3.890039102157537,11.5,55
2025-02-24 11:45:00,4.387110415357174,11.75,55
2025-02-24 12:00:00,4.2844677240012174,12.0,55
2025-02-24 12:15:00,5.345854740713379,12.25,55
2025-02-24 12:30:00,5.957118574678498,12.5,55
2025-02-24 12:45:00,6.143255814509809,12.75,55
2025-02-24 13:00:00,5.320936799344823,13.0,55
2025-02-24 13:15:00,6.338120894584655,13.25,55
2025-02-24 13:30:00,6.458391814091589,13.5,55
2025-02-24 13:45:00,5.3558107966202035,13.75,55
2025-02-24 14:00:00,6.403520972912018,14.0,55
2025-02-24 14:15:00,7.858396039754773,14.25,55
2025-02-24 14:30:00,7.748012746920973,14.5,55
2025-02-24 14:45:00,7.075485228261989,14.75,55
2025-02-24 15:00:00,7.918683590573794,15.0,55
2025-02-24 15:15:00,8.929449570963463,15.25,55
2025-02-24 15:30:00,9.370143527222849,15.5,55
2025-02-24 15:45:00,7.830140055485497,15.75,55
2025-02-24 16:00:00,7.350395930973659,16.0,55
2025-02-24 16:15:00,6.693175677179578,16.25,55
2025-02-24 16:30:00,7.080848191978638,16.5,55
2025-02-24 16:45:00,8.065689388884042,16.75,55
2025-02-24 17:00:00,7.959881412254493,17.0,55
2025-02-24 17:15:00,7.723657914604243,17.25,55
2025-02-24 17:30:00,6.552264697179942,17.5,55
2025-02-24 17:45:00,5.523009151484571,17.75,55
2025-02-24 18:00:00,5.459078644865681,18.0,55
2025-02-24 18:15:00,6.377141412327836,18.25,55
2025-02-24 18:30:00,5.880642978610156,18.5,55
2025-02-24 18:45:00,5.325929900127622,18.75,55
2025-02-24 19:00:00,4.420528577568155,19.0,55
2025-02-24 19:15:00,3.412283132007225,19.25,55
2025-02-24 19:30:00,3.993471579393171,19.5,55
2025-02-24 19:45:00,3.6794625700907058,19.75,55
2025-02-24 20:00:00,4.113056473057012,20.0,55
2025-02-24 20:15:00,2.641702742299334,20.25,55
2025-02-24 20:30:00,2.2626246908609997,20.5,55
2025-02-24 20:45:00,3.1880945592761814,20.75,55
2025-02-24 21:00:00,2.1833307065708394,21.0,55
2025-02-24 21:15:00,1.3079314121721062,21.25,55
2025-02-24 21:30:00,1.088941545909269,21.5,55
2025-02-24 21:45:00,0.9485442559274366,21.75,55
2025-02-24 22:00:00,1.0089140097172034,22.0,55
2025-02-24 22:15:00,0.768300258121632,22.25,55
2025-02-24 22:30:00,0.6514727295301548,22.5,55
2025-02-24 22:45:00,0.4949587766196444,22.75,55
2025-02-24 23:00:00,-0.3116620597875208,23.0,55
2025-02-24 23:15:00,-0.7549635074485894,23.25,55
2025-02-24 23:30:00,-1.8104144843432155,23.5,55
2025-02-24 23:45:00,-1.7486919004159878,23.75,55
2025-02-25 00:00:00,-2.445514661529926,0.0,56
2025-02-25 00:15:00,-2.112815885360146,0.25,56
2025-02-25 00:30:00,-1.809130153204741,0.5,56
2025-02-25 00:45:00,-3.360431041771939,0.75,56
2025-02-25 01:00:00,-2.7754260361220626,1.0,56
2025-02-25 01:15:00,-2.325467600221843,1.25,56
2025-02-25 01:30:00,-2.294403977864765,1.5,56
2025-02-25 01:45:00,-3.870042448513313,1.75,56
2025-02-25 02:00:00,-5.0,2.0,56
2025-02-25 02:15:00,-4.46483220722247,2.25,56
2025-02-25 02:30:00,-4.732690047591934,2.5,56
2025-02-25 02:45:00,-4.4127881999376655,2.75,56
2025-02-25 03:00:00,-5.0,3.0,56
2025-02-25 03:15:00,-5.0,3.25,56
2025-02-25 03:30:00,-5.0,3.5,56
2025-02-25 03:45:00,-5.0,3.75,56
2025-02-25 04:00:00,-5.0,4.0,56
2025-02-25 04:15:00,-5.0,4.25,56
2025-02-25 04:30:00,-4.9109576668758255,4.5,56
2025-02-25 04:45:00,-5.0,4.75,56
2025-02-25 05:00:00,-3.6170925818358652,5.0,56
2025-02-25 05:15:00,-3.964244500148574,5.25,56
2025-02-25 05:30:00,-3.1533605958229143,5.5,56
2025-02-25 05:45:00,-3.2849679063610133,5.75,56
2025-02-25 06:00:00,-2.9155379428728607,6.0,56
2025-02-25 06:15:00,-2.7878819194122526,6.25,56
2025-02-25 06:30:00,-2.686538307158951,6.5,56
2025-02-25 06:45:00,-2.605503614339802,6.75,56
2025-02-25 07:00:00,-2.924376636563784,7.0,56
2025-02-25 07:15:00,-2.299143341381595,7.25,56
2025-02-25 07:30:00,-1.7997763433263274,7.5,56
2025-02-25 07:45:00,-1.5058121762020424,7.75,56
